task_name,index,result,model_name
number_1,1,일,gemini-pro
number_1,2,이,gemini-pro
number_1,3,삼,gemini-pro
number_1,4,사,gemini-pro
number_1,5,오,gemini-pro
number_1,6,육,gemini-pro
number_1,7,칠,gemini-pro
number_1,8,팔,gemini-pro
number_1,9,구,gemini-pro
number_1,10,십,gemini-pro
number_1,11,십일,gemini-pro
number_1,12,십,gemini-pro
number_1,13,십삼,gemini-pro
number_1,14,십,gemini-pro
number_1,15,십오,gemini-pro
number_1,16,십,gemini-pro
number_1,17,십칠,gemini-pro
number_1,18,십팔,gemini-pro
number_1,19,십,gemini-pro
number_1,20,이,gemini-pro
number_1,21,이,gemini-pro
number_1,22,이,gemini-pro
number_1,23,이,gemini-pro
number_1,24,이,gemini-pro
number_1,25,이,gemini-pro
number_1,26,이,gemini-pro
number_1,27,이,gemini-pro
number_1,28,이,gemini-pro
number_1,29,이,gemini-pro
number_1,30,삼,gemini-pro
number_1,31,삼,gemini-pro
number_1,32,삼,gemini-pro
number_1,33,삼,gemini-pro
number_1,34,사,gemini-pro
number_1,35,삼,gemini-pro
number_1,36,삼,gemini-pro
number_1,37,삼,gemini-pro
number_1,38,삼,gemini-pro
number_1,39,삼,gemini-pro
number_1,40,사,gemini-pro
number_1,41,사,gemini-pro
number_1,42,사,gemini-pro
number_1,43,사,gemini-pro
number_1,44,사,gemini-pro
number_1,45,사,gemini-pro
number_1,46,사,gemini-pro
number_1,47,사,gemini-pro
number_1,48,사,gemini-pro
number_1,49,사,gemini-pro
number_1,50,오,gemini-pro
number_1,51,오,gemini-pro
number_1,52,오,gemini-pro
number_1,53,오,gemini-pro
number_1,54,오,gemini-pro
number_1,55,오,gemini-pro
number_1,56,오,gemini-pro
number_1,57,오,gemini-pro
number_1,58,오,gemini-pro
number_1,59,오,gemini-pro
number_1,60,육,gemini-pro
number_1,61,육,gemini-pro
number_1,62,육,gemini-pro
number_1,63,육,gemini-pro
number_1,64,육,gemini-pro
number_1,65,육,gemini-pro
number_1,66,육,gemini-pro
number_1,67,육,gemini-pro
number_1,68,육,gemini-pro
number_1,69,육,gemini-pro
number_1,70,칠,gemini-pro
number_1,71,일,gemini-pro
number_1,72,칠,gemini-pro
number_1,73,칠,gemini-pro
number_1,74,칠,gemini-pro
number_1,75,칠,gemini-pro
number_1,76,칠,gemini-pro
number_1,77,칠,gemini-pro
number_1,78,칠십팔,gemini-pro
number_1,79,칠,gemini-pro
number_1,80,팔십,gemini-pro
number_1,81,팔,gemini-pro
number_1,82,팔,gemini-pro
number_1,83,팔,gemini-pro
number_1,84,팔,gemini-pro
number_1,85,팔,gemini-pro
number_1,86,팔,gemini-pro
number_1,87,팔,gemini-pro
number_1,88,팔,gemini-pro
number_1,89,팔,gemini-pro
number_1,90,구,gemini-pro
number_1,91,구,gemini-pro
number_1,92,구,gemini-pro
number_1,93,구,gemini-pro
number_1,94,구,gemini-pro
number_1,95,구,gemini-pro
number_1,96,구,gemini-pro
number_1,97,구,gemini-pro
number_1,98,구,gemini-pro
number_1,99,구,gemini-pro
number_1,100,백,gemini-pro
number_1,101,백,gemini-pro
number_1,102,백,gemini-pro
number_1,103,일,gemini-pro
number_1,104,백,gemini-pro
number_1,105,백,gemini-pro
number_1,106,백,gemini-pro
number_1,107,백,gemini-pro
number_1,108,백,gemini-pro
