task_name,index,result,model_name
ko_quiz_2,0,1,gpt-3.5-turbo
ko_quiz_2,1,2,gpt-3.5-turbo
ko_quiz_2,2,1,gpt-3.5-turbo
ko_quiz_2,3,1,gpt-3.5-turbo
ko_quiz_2,4,2,gpt-3.5-turbo
ko_quiz_2,5,2,gpt-3.5-turbo
ko_quiz_2,6,2,gpt-3.5-turbo
ko_quiz_2,7,2,gpt-3.5-turbo
ko_quiz_2,8,1,gpt-3.5-turbo
ko_quiz_2,9,2,gpt-3.5-turbo
ko_quiz_2,10,2,gpt-3.5-turbo
ko_quiz_2,11,'물건 값이 소폭 감소했다.'는 띄어쓰기가 2가 맞습니다.,gpt-3.5-turbo
ko_quiz_2,12,2,gpt-3.5-turbo
ko_quiz_2,13,2,gpt-3.5-turbo
ko_quiz_2,14,2,gpt-3.5-turbo
ko_quiz_2,15,1,gpt-3.5-turbo
ko_quiz_2,16,2,gpt-3.5-turbo
ko_quiz_2,17,2,gpt-3.5-turbo
ko_quiz_2,18,'그럴 줄 알았다' 이 맞는 띄어쓰기면 2.,gpt-3.5-turbo
ko_quiz_2,19,1,gpt-3.5-turbo
ko_quiz_2,20,1,gpt-3.5-turbo
ko_quiz_2,21,1,gpt-3.5-turbo
ko_quiz_2,22,2,gpt-3.5-turbo
ko_quiz_2,23,1,gpt-3.5-turbo
ko_quiz_2,24,1,gpt-3.5-turbo
ko_quiz_2,25,1,gpt-3.5-turbo
ko_quiz_2,26,1,gpt-3.5-turbo
ko_quiz_2,27,1,gpt-3.5-turbo
ko_quiz_2,28,2,gpt-3.5-turbo
ko_quiz_2,29,1,gpt-3.5-turbo
ko_quiz_2,30,2,gpt-3.5-turbo
ko_quiz_2,31,2,gpt-3.5-turbo
ko_quiz_2,32,'아는 만큼 말해 보세요.'이 맞는 띄어쓰기는 1입니다.,gpt-3.5-turbo
ko_quiz_2,33,2,gpt-3.5-turbo
ko_quiz_2,34,2,gpt-3.5-turbo
ko_quiz_2,35,'첫 번째 문제를 푸세요.' 이 맞는 띄어쓰기면 1이 맞습니다.,gpt-3.5-turbo
ko_quiz_2,36,2,gpt-3.5-turbo
ko_quiz_2,37,2,gpt-3.5-turbo
ko_quiz_2,38,2,gpt-3.5-turbo
ko_quiz_2,39,2,gpt-3.5-turbo
ko_quiz_2,40,2,gpt-3.5-turbo
ko_quiz_2,41,'어찌할 바를 몰랐다.'이 맞는 띄어쓰기면 1이 맞습니다.,gpt-3.5-turbo
ko_quiz_2,42,2,gpt-3.5-turbo
ko_quiz_2,43,2,gpt-3.5-turbo
ko_quiz_2,44,2,gpt-3.5-turbo
ko_quiz_2,45,2,gpt-3.5-turbo
ko_quiz_2,46,1,gpt-3.5-turbo
ko_quiz_2,47,1,gpt-3.5-turbo
ko_quiz_2,48,2,gpt-3.5-turbo
ko_quiz_2,49,1,gpt-3.5-turbo
ko_quiz_2,50,2,gpt-3.5-turbo
ko_quiz_2,51,2,gpt-3.5-turbo
ko_quiz_2,52,1,gpt-3.5-turbo
ko_quiz_2,53,2,gpt-3.5-turbo
ko_quiz_2,54,2,gpt-3.5-turbo
ko_quiz_2,55,1,gpt-3.5-turbo
ko_quiz_2,56,1,gpt-3.5-turbo
ko_quiz_2,57,1,gpt-3.5-turbo
ko_quiz_2,58,2,gpt-3.5-turbo
