task_name,index,model_name,prompt,output,score
ko_quiz_7,0,gpt-3.5-turbo,"깨었다가 다시 든 잠을(를) 뜻하는 우리말은? '그루잠 '이면 1, '노루잠 '이면 2, '꾸벅잠 '이면 3라고 대답해.",1,1
ko_quiz_7,1,gpt-3.5-turbo,"옆으로 쫙 퍼지게 끼얹는 물을(를) 뜻하는 우리말은? '나비물 '이면 1, '살그물 '이면 2, '깃그물 '이면 3라고 대답해.",1,1
ko_quiz_7,2,gpt-3.5-turbo,"여러모로 알맞은 모양을(를) 뜻하는 우리말은? '두루딱딱이 '이면 1, '두루두루 '이면 2, '두루광이 '이면 3라고 대답해.",2,0
ko_quiz_7,3,gpt-3.5-turbo,"'사로잠'의 뜻으로 알맞은 것은? '마음을 놓지 못하고 조바심하며 자는 잠 '이면 1, '비좁은 방에서 여럿이 모로 끼어 자는 잠 '이면 2, '자야 할 시간이 아닌 때에 몰래 자는 잠 '이면 3라고 대답해.",1,1
ko_quiz_7,4,gpt-3.5-turbo,"'벙글다'의 뜻으로 알맞은 것은? '어린 꽃봉오리가 꽃을 피우기 위해 망울이 생기다 '이면 1, '열매가 매우 실속 있고 다부지다 '이면 2, '알맹이 속이 부실하고 변변치 아니하다 '이면 3라고 대답해.",'알맹이 속이 부실하고 변변치 아니하다'의 뜻으로 알맞은 것은 3입니다.,0
ko_quiz_7,5,gpt-3.5-turbo,'든벌'의 뜻으로 알맞은 것은?,'든벌'의 뜻은 '푸석푸석하게 생긴 모양'이나 '쓸쓸한 모양'을 뜻합니다.,0
ko_quiz_7,6,gpt-3.5-turbo,'가탈지다'의 뜻으로 알맞은 것은?,"'가탈지다'의 뜻으로 알맞은 것은 ""괴롭다"" 또는 ""고통스럽다""입니다. 이 말은 주로 신체적, 정신적으로 힘들거나 고통받는 상황을 묘사할 때 사용됩니다.",0
ko_quiz_7,7,gpt-3.5-turbo,"국이나 찌개에 넣는 고기붙이을(를) 뜻하는 우리말은? '꾸미 '이면 1, '돝고기 '이면 2, '맷고기 '이면 3라고 대답해.",2,0
ko_quiz_7,8,gpt-3.5-turbo,우연하게 듣게 된 겨를을(를) 뜻하는 우리말은?,"우연한 경우를 뜻하는 우리말은 ""우연히"" 입니다.",0
ko_quiz_7,9,gpt-3.5-turbo,"'간데족족'의 뜻으로 알맞은 것은? '가는 곳마다 빼지 않고 모두 '이면 1, '고르지 않게 가무스름하다 '이면 2, '여러 가닥으로 찢어진 모양 '이면 3라고 대답해.",1,1
ko_quiz_7,10,gpt-3.5-turbo,뺨에 보조개가 생기다을(를) 뜻하는 우리말은?,"뺨에 보조개가 생기다는 우리말은 ""뺨이 저려 오물오물하다""라고 할 수 있습니다. 이 표현은 놀라거나 당황하여 뺨이 붉어지고 저린 느낌을 표현하는 말이며, 보조개는 입체적으로 부어 오물오물해 보이는 모습을 비유적으로 표현한 것입니다.",0
ko_quiz_7,11,gpt-3.5-turbo,넉넉하게 제대로 먹지 못하다을(를) 뜻하는 우리말은?,"우리말로 ""해를 못마땅히 먹다""라고 할 수 있습니다.",0
ko_quiz_7,12,gpt-3.5-turbo,'글구멍'의 뜻으로 알맞은 것은?,글구멍은 글을 집어넣는 구멍이나 작은 구멍을 일컫는 것이다.,0
ko_quiz_7,13,gpt-3.5-turbo,"'마수걸이'의 뜻으로 알맞은 것은? '맨 처음으로 물건을 파는 일 '이면 1, '운동 경기에서, 먼저 수비하는 일 '이면 2, '윗사람의 잘못을 간하는 일 '이면 3라고 대답해.",2,0
ko_quiz_7,14,gpt-3.5-turbo,"'구메구메'의 뜻으로 알맞은 것은? '남모르게 틈틈이 '이면 1, '여러 몫으로 나눈 모개마다 '이면 2, '매우 천천히 걸어서 '이면 3라고 대답해.",답은 '여러 몫으로 나눈 모개마다 '이면 2입니다.,0
ko_quiz_7,15,gpt-3.5-turbo,"'귀잠'의 뜻으로 알맞은 것은? '아주 깊이 든 잠 '이면 1, '짧은 시간안에 드는 잠 '이면 2, '근심 없이 편하게 자는 잠 '이면 3라고 대답해.",3,0
