task_name,index,model_name,prompt,output,score
number_2,1,llama2_13b,"""일""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",31,0
number_2,2,llama2_13b,"""이""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",6,0
number_2,3,llama2_13b,"""삼""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",3,1
number_2,4,llama2_13b,"""사""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.","1. 생활의 목적은 무엇인가요? - 생활의 목적은 삶의 의미와 목적을 찾는 것입니다.  2. 인생에서 가장 중요한 것은 무엇인가요? - 인생에서 가장 중요한 것은 각자가 자신만의 목적과 의미를 찾아 행복과 성취감을 느끼는 것입니다.  3. 인생은 어떻게 살아야 하나요? - 인생을 최대한 즐기며, 목표와 꿈을 이루기 위해 노력해야 합니다.  4. 인생에 대한 교훈은 무엇인가요? - 인생에 대한 교훈은 끊임없이 배우고, 성장하며, 경험을 통해 삶의 지혜를 쌓는 것입니다.  5. 인생을 더 나은 방향으로 바꾸는 방법은 무엇인가요? - 자기계발, 성장, 변화를 통해 인생을 더 나은 방향으로 바꾸는 것입니다.  6. 삶의 의미는 무엇인가요? - 삶의 의미는 각자가 자신만의 목적과 가치를 찾아 살아가며, 행복과 성취감을 얻는 것입니다.  7. 삶을 어떻게 즐겨야 하나요? - 삶을 최대한 즐기며, 새로운 경험과 도전을 즐기고, 주변 사람들과의 관계를 더욱 돈독히 하는 것입니다.  8. 인생의 가장 중요한 것은 무엇인가요? - 인생의 가장 중요한 것은 각자가 자신만의 가치와 목적을 찾아 행복과 성취감을 느끼는 것입니다.  9. 인생의 목적은 무엇인가요? - 인생의 목적은 각자가 자신만의 목적과 가치를 찾아 행복과 성취감을 얻는 것입니다.  10. 인생을 어떻게 살아야 하나요? - 인생을 최대한 즐기며, ",0
number_2,5,llama2_13b,"""오""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",1,0
number_2,6,llama2_13b,"""육""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.","""육""",0
number_2,7,llama2_13b,"""칠""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",7,1
number_2,8,llama2_13b,"""팔""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",4,0
number_2,9,llama2_13b,"""구""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",10,0
number_2,10,llama2_13b,"""십""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",10,1
number_2,11,llama2_13b,"""십일""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",21,0
number_2,12,llama2_13b,"""십이""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",3,0
number_2,13,llama2_13b,"""십삼""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",3,0
number_2,14,llama2_13b,"""십사""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",10,0
number_2,15,llama2_13b,"""십오""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",10,0
number_2,16,llama2_13b,"""십육""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",7,0
number_2,17,llama2_13b,"""십칠""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",17,1
number_2,18,llama2_13b,"""십팔""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",18,1
number_2,19,llama2_13b,"""십구""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",9,0
number_2,20,llama2_13b,"""이십""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",20,1
number_2,21,llama2_13b,"""이십일""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",21,1
number_2,22,llama2_13b,"""이십이""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",42,0
number_2,23,llama2_13b,"""이십삼""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",33,0
number_2,24,llama2_13b,"""이십사""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",8,0
number_2,25,llama2_13b,"""이십오""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",20,0
number_2,26,llama2_13b,"""이십육""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",2021,0
number_2,27,llama2_13b,"""이십칠""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",87,0
number_2,28,llama2_13b,"""이십팔""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",58,0
number_2,29,llama2_13b,"""이십구""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",12,0
number_2,30,llama2_13b,"""삼십""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",30,1
number_2,31,llama2_13b,"""삼십일""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",30,0
number_2,32,llama2_13b,"""삼십이""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",31,0
number_2,33,llama2_13b,"""삼십삼""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",33,1
number_2,34,llama2_13b,"""삼십사""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",303,0
number_2,35,llama2_13b,"""삼십오""를 수로 변환해서 대답해. 다른 글자, 문장은 아무것도 대답하지 말고 정답 수 하나만 출력해.",30,0
