task_name,index,result,model_name
summarization,1,"이 글은 세상 사람들이 선친의 이름을 거론하며 세운의 일을 판단하는 것을 설명하고 있습니다. 세운은 사업을 시작할 때는 아버지의 공덕을 찬양하다가 실패할 때에는 갑자기 돌변하는 인심을 비난합니다. 그는 향나무를 보는 것이 괴롭고 마지막이 될지도 모른다는 생각에 집을 나섭니다. 그는 이층에 올라가 월매를 부르고, 월매는 그를 유혹하여 돈을 다 쓸 때까지 대화를 나눕니다.",kullm12.8b
summarization,10,"이번 강연에서 이브 르테름 전 벨기에 총리는 EU 의장국으로서 에너지 전환시대의 핵심 역할을 수행한 경험을 공유하고, 지속 가능한 에너지 전환 정책의 민주적 수립 과정에 대해 논의했습니다. 그는 또한 이러한 정책의 중요한 구성 요소로서 지속가능한 에너지 공급, 접근성, 안전, 분배, 환경 영향, 기후 변화, 생물 다양성 보호, 효율성 및 안전에 대해 언급했습니다. 르테름은 재생 에너지 대 화석 연료의 문제가 주로 CO2 배출 감소를 중심으로 다루어져야 한다고 강조했습니다. 스웨덴의 경우, 지난 40년간 원전에 대한 반대에서 옹호로 입장이 바뀌었습니다.",kullm12.8b
summarization,100,정부는 뉴딜 투자 가이드라인을 마련하고 뉴딜 분야별 투자설명회를 개최하는 등 정책형 뉴딜 펀드의 신속한 조성을 위한 사전 준비 작업을 진행해 왔습니다. 뉴딜 분야별 자펀드 운용사 선정을 통해 2021년도 정책형 뉴딜 펀드가 조성될 예정입니다.,kullm12.8b
summarization,1000,안민석 위원이 김종덕 문화체육관광부 장관 후보자가 세월호 참사에 대해 소신 없는 답변을 했다고 비난하는 내용의 동영상.,kullm12.8b
summarization,101,"정경두 합참의장 후보자는 ""저는 한반도 비핵화 정책을 유지하고 핵에 대응하는 능력을 지속적으로 유지해야 한다고 생각합니다""라고 발언한 것으로 보입니다.",kullm12.8b
summarization,102,"현재 정부는 한국정보통신대학교(ICU)를 관리하기 위한 법적 근거를 마련하기 위해 행정·재정적 지원 및 관리에 관한 법률안을 제출했으며, 국회에서는 관련법 제정을 논의하고 있는 중입니다. ICU의 설립 형태 및 국고 지원 지속 필요성에 대해서는 국회에서의 논의가 필요한 사항으로 보입니다. 우주기술개발사업의 2004년 세입·세출 결산 분석과 예산주기와 협약기간의 불일치에 대한 예산주기와 협약기간의 일치 방법을 강구하는 것이 필요합니다. 또한 장기계속계약 또는 다년도 협약을 체결하고 매년도의 예산 집행을 위한 연차별 계약 또는 협약을 체결하는 등의 방법을 강구해야 합니다. 외국 기술 도입 시 낙관적인 일정계획을 세우는 것은 피해야 합니다.",kullm12.8b
summarization,103,"고형권 기획재정부 1차관은 예산안 규모는 현재 확실한 답변을 드릴 수 없지만, 예산안은 추경과 기금을 먼저 사용하고 추경 규모는 아직 파악되지 않았다고 설명했습니다. 이 발표에 따르면 올해 추경 규모는 약 20조 원에서 10조 원 사이가 될 가능성이 있습니다. 또한 이는 작년 추경 규모와 비슷한 수준이라고 언급했습니다. 세수 부족 문제를 해결하기 위해 고형권 기획재정부 1차관은 1,700억 달러의 청년 창업기업 소득세 감면과 법인·창업기업에 대한 소득세를 5년간 100% 감면하는 등 세제 혜택을 제공하겠다고 제안했습니다. 또한 구조적 문제를 해결하기 위해 정부는 올해 한시적으로 한시적인 특단의 대책을 도입하고 산업 구조조정을 촉진하는 등 구조적 문제를 해결하겠다고 밝혔습니다. 고형권 기획재정부 1차관은 이 발표가 단기적인 조치이며 중장기적인 구조적 문제는 결국 경제 전체에 부담을 줄 것이라고 언급했습니다.",kullm12.8b
summarization,104,"정부는 식품 및 의약품 안전을 개선하고 소비자를 보호하기 위해 다양한 정책을 시행할 계획입니다. 통신중개 및 판매업 등 온라인에서 유통되는 불법 제품을 규제하기 위해 '식품통신판매업'이 식품위생법의 규율 대상에 포함됩니다. 식의약 안전정보에 대한 효율적인 제공을 위해 식의약 안전교실 및 국민소통단이 운영됩니다. 의약품 부작용 피해의 보상 범위가 확대되고, 의약품 적정사용정보에 포함될 정보 콘텐츠가 추가 개발될 것입니다. 안전관리 체계의 질적 개선과 상시적 시장감시 확대를 통해 위해제품 확산을 신속하게 차단하고, 소비자 및 사업자가 참여하는 유통채널별, 또는 품목별 소비자안전 정례협의체가 구성되며, 소비자 및 사업자를 대상으로 하는 교육비 안정화 정책이 지속적으로 시행될 것입니다. 또한, 소비자 참여형 시장평가를 통해 이동통신 등 관심 분야별로 소비자 지향성 평가 지표가 생산되어 개별 시장에 활용될 예정입니다.",kullm12.8b
summarization,105,"이 글에서는 박상기 법무부장관 후보자는 공수처와 수사권 조정에 대해 모두 긍정적인 입장을 밝혔습니다. 공수처는 검찰의 권력 남용을 막기 위해 필요하며, 수사권 조정은 경찰과 검찰 간의 갈등을 완화하는 데 도움이 될 수 있다고 주장합니다. 그러나 박 후보자는 공수처를 우선시하는 것이 더 실현 가능성이 높다고 말합니다. 그는 공수처와 수사권 조정을 동시에 추진할 것을 제안했습니다.",kullm12.8b
summarization,106,"이 기사는 2022년까지 고용안전망, 사각지대 해소, 미래 지향적 직업훈련 체계, 안전 및 근로환경 개선, 신규 진입 및 전환 지원을 강화하기 위해 5조 원을 투자한다는 정부의 추경안에 대한 내용입니다. 이 계획에는 고용보험 가입률 90%까지 확대, 국민취업지원제도 시행, 국민취업지원제도 확대, 신기술 분야 인력 양성, 근무환경 개선 및 고용시장 진입 지원 등이 포함됩니다.",kullm12.8b
summarization,107,이 단락은 노회찬 위원이 박상기 법무부장관에게 2011년 법무부 특수활동비 집행 내역과 최한돈 판사의 사표 수리 여부에 대해 질문하는 내용을 담고 있습니다. 박상기 장관은 특수활동비 285억에 대한 정보를 추가로 확인하고 감사원의 예산 285억 원과 법무부의 특수활동비 195억 원 사이의 90억 4500만 원 차이를 설명해 달라고 요구받았습니다. 법원행정처장은 최한돈 판사의 사표 수리 여부에 대해 노회찬 위원과 통화했습니다.,kullm12.8b
summarization,108,이 기사는 농촌진흥청이 과수원에서 스스로 이동하며 나무의 유무와 모양을 신속하고 정확하게 측정하여 농약을 살포하는 스마트 로봇 방제기를 개발했다고 설명합니다. 스마트 로봇 방제기는 레이저 형태의 광원과 스피드 스프레이어 좌우에 장착된 전자 밸브를 사용하여 LiDAR로 얻은 데이터를 기반으로 전기 신호를 보내 농약 살포량을 조절합니다. 이 로봇은 지주 파이프 등 과수원 내 시설물의 영향을 받지 않도록 설계되어 불필요한 부분에서 농약이 살포되는 것을 최소화합니다. 로봇 방제기는 GPS 및 관성 측정 장치를 활용한 궤도형 자율 주행 로봇에 탑재되어 과수 사이를 스스로 주행하면서 무인 방제 작업을 수행합니다. 이 방제기의 개발로 인해 농약 낭비와 인근 농가 피해가 줄어들고 농업인의 건강이 향상됩니다.,kullm12.8b
summarization,109,정 국회의장은 9월 16일 엘살바도르 방문 중 양국 관계에 대한 공동성명을 발표했다. 정 국회의장은 오르띠스 의장과의 회담에서 한국과 코스타리카 간의 교역 규모가 최근 5년간 2배 이상 증가했지만 아직 5억 달러에 불과하다고 지적했다. 정 국회의장은 두 나라 간의 교역 투자를 확대하기 위해 한중미 FTA의 조속한 체결 비준이 중요하다고 강조했다. 오르띠스 의장은 인적 자원이 풍부하고 기업 환경이 우수한 코스타리카 진출이 한국 기업에게도 좋은 기회가 될 것이라고 말했다. 정 국회의장은 엘살바도르의 지정학적 조건이 좋기 때문에 한국이 경제 발전과 기술 이전을 위한 경험을 공유하겠다고 제안했습니다.,kullm12.8b
summarization,11,"요약하면, 조 바이든 대통령 당선인이 사실상 승리를 거뒀지만 도널드 트럼프 대통령이 소송을 제기하고 우편투표를 포함한 선거 절차에 이의를 제기함에 따라 미국은 혼란에 빠졌습니다. 트럼프 대통령은 펜실베이니아, 조지아, 위스콘신에 대한 소송을 제기했습니다. 우편투표를 포함한 각 주의 재검표 과정에 대한 우려도 제기되고 있습니다. 트럼프는 임기 종료 전에 이들 주에서 선거 결과를 확정하지 못할 경우 소송을 제기하겠다고 위협하고 있습니다.",kullm12.8b
summarization,110,이 글은 아씨가 죽을 수도 있다는 생각을 할 정도로 남편이 집에 돌아오지 않아 걱정이라는 내용입니다.,kullm12.8b
summarization,111,"이 글은 대한민국 국회 국토해양위원회 위원장이 최태복 최고인민회의 의장에게 한국과 북한 간 철도 협력을 제안하는 내용을 담고 있습니다. 이 위원장은 철도 협력이 끊어진 상황을 언급하며, 이를 개선하기 위해 남과 북의 철도 협력이 필요하다고 말합니다. 이 위원장은 시베리아 횡단 철도를 언급하며 철도 협력이 남과 북을 잇는 가장 빠른 방법이라고 말합니다.",kullm12.8b
summarization,112,"이 글에서는 생활 SOC 3개년 계획의 주요 목표와 주요 과제를 요약합니다. 이 계획은 석면 슬레이트, 지하 역사 미세먼지 개선, 미세먼지 저감 숲 조성 등 쾌적한 생활 환경을 위한 조치를 취하고 휴양림과 야영장 수를 늘리기 위해 추진됩니다. 이 계획의 추진 방식에는 시설 복합화 및 중앙 정부 지원 개선과 같은 혁신적인 조치가 포함됩니다.",kullm12.8b
summarization,113,"이 글에서는 고교, 전문대, 4년제 대학과 일·학습 듀얼시스템 간의 파트너십과 통합을 제안하고 있습니다. 이 시스템은 산업 현장에서 교육훈련을 실시하고 평가, 인증을 통해 자격증을 부여하는 방식으로 운영됩니다. 이 시스템은 2017년까지 1만 개 기업에서 사용할 수 있도록 할 계획입니다. 참여 기업에는 교육훈련 프로그램 개발, 현장 트레이너 교육, 트레이너 양성, 중소기업에 대한 재정 지원 등의 혜택이 제공됩니다. 이 시스템은 또한 관계 부처가 공동으로 참여하여 R&D 자금, 기타 재정 지원 사업, 후진학 대학에 대한 학비 우대 등을 제공합니다. 이 시스템은 고등학교 3학년 2학기 학생이 졸업하지 않고 실무 교육훈련을 받을 수 있게 하여 조기 졸업과 전문 및 대학 학위 취득을 촉진할 수 있습니다.",kullm12.8b
