task_name,index,model_name,prompt,output,score
ko_quiz_3,0,ko_vicuna_7b,"버는 자랑 말고 ? 자랑 하랬다에서 ? 에 들어갈 단어는? '쓰는'이면 1, '빈'이면 2, '깨진'이면 3이라고 대답해."," 버는 너무 밝게 빛나고, 자랑하며, 너무 밝게 빛나고, 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 빈 ",0
ko_quiz_3,1,ko_vicuna_7b,"?도 마주 서야 연다에서 ? 에 들어갈 단어는? '은행나무'이면 1, '느티나무'이면 2, '동백나무'이면 3이라고 대답해."," ?은행나무? 에 들어갈 단어는 ""은행나무""입니다. 이 문제는 다른 두 가지 문제 외에 문제가 하나 더 있습 X 문제 외에 문제가 하나 더 있습니다.",0
ko_quiz_3,2,ko_vicuna_7b,"물어도 ? 썩어도 생치에서 ? 에 들어갈 단어는? '준치'이면 1, '날치'이면 2, '김치'이면 3이라고 대답해.", 1. 준치2. 날치3. 썩어도 생치,0
ko_quiz_3,3,ko_vicuna_7b,"?을(를) 열두 벌 입어도 보일 것은 다 보인다에서 ? 에 들어갈 단어는? '고쟁이'이면 1, '마고자'이면 2, '속적삼'이면 3이라고 대답해."," 고쟁이, 마고자, 속적삼.",0
ko_quiz_3,4,ko_vicuna_7b,"? 먹으면 태산도 못 당한다에서 ? 에 들어갈 단어는? '앉아서'이면 1, '배불리'이면 2, '맘먹고'이면 3이라고 대답해."," 1. 먹으면 태산도 못 당한다. 에 들어갈 단어는 ""앉아서""이다.",1
ko_quiz_3,5,ko_vicuna_7b,"앉아 주고 ? 받는다에서 ? 에 들어갈 단어는? '서서'이면 1, '되로'이면 2, '말로'이면 3이라고 대답해.", 1. 앉아 주고 받는다 2. 앉아 들어갈 3. 앉아 들어갈 있다,0
ko_quiz_3,6,ko_vicuna_7b,"아이 좋다니까 ?을(를) 잡는다에서 ? 에 들어갈 단어는? '씨암탉'이면 1, '상투'이면 2, '염소'이면 3이라고 대답해."," 예, 좋은 아이 좋은 아이. 누군가 좋은 아이를 잡았다고 말하며, 그 아이를 잡은 사람이 적어도 3명이 있습니다.",0
ko_quiz_3,7,ko_vicuna_7b,불난 데서 ? 한다에서 ? 에 들어갈 단어로만 대답하시오.," 불난 데서, 한다에서, 에 들어가다.",0
ko_quiz_3,8,ko_vicuna_7b,"누더기 속에서 ? 난다에서 ? 에 들어갈 단어는? '영웅'이면 1, '냄새'이면 2, '인물'이면 3이라고 대답해."," 영웅은 1, 냄새는 2, 인물은 3.",0
ko_quiz_3,9,ko_vicuna_7b,맹물에 ?을 삶아 먹더라도 제멋에 산다에서 ? 에 들어갈 단어로만 대답하시오., 물,0
